country,year,formal_1,formal_2,avg_educ_years,employed_agriculture,min_wage,gov_exp_educ,rural_pop,gdp_per_capita,cpi,credit,fdi
PAN,2021,0.4466068794738007,0.449942510163562,11.3630257405381,0.15149544351706035,902.1906763553607,0.03269,0.30178026535909963,14617.59661739965,175.3865871666992,NA,0.8858736637486605
PAN,2022,0.426186701237264,0.43452736307724,11.4517339447078,0.156372405854865,890.696431011612,0.03887,0.297021132315075,15186.049149448554,180.4045582457998,NA,0.60958637413091
PER,2003,0.132500525179123,0.129272445509311,9.06585835980709,0.350733703079495,341.440071309486,0.029377999305725,0.302568468207945,2120.449242705606,516.4513579207496,395.431985809413,NA
PER,2004,0.118819520128958,0.115789844391629,9.19758210282919,0.335077280203496,353.548912496065,0.029578700065613,0.297338350748381,2373.823451904604,535.361460693732,376.6175678831518,NA
PER,2005,0.113906845794058,0.110372327703665,9.19244602624455,0.337986976309464,347.919404195418,0.028390300273895,0.292925560187557,2630.901883705496,544.0219953137736,393.3977202525442,NA
PER,2006,0.127004570142004,0.121269101348112,9.05482144372003,0.363497181098706,370.754668203463,0.026528100967407,0.349388643688339,3089.297286260288,554.9099510721117,430.8063184367534,NA
PER,2007,0.153509694085966,0.148056443684347,9.59173930479168,0.28359544289908,369.516896600145,0.026294000148773,0.281219606925032,3578.22437495978,564.7800376073777,507.5923393607258,NA
PER,2008,0.15726700103228,0.150840689270543,9.64262668333708,0.278331481346426,378.779284825345,0.028677499294281,0.275068716443742,4188.182654954695,597.4688331495988,624.5116545078271,NA
PER,2009,0.171742421672965,0.163955489293806,9.71148271190889,0.276726869018061,367.97807385055,0.031399400234222,0.268881220680671,4206.769609530083,615.0066030375025,726.0077468634703,7.727000131120933
PER,2010,0.168066012544709,0.159015315700972,9.76599629352463,0.266695741394466,362.434672856584,0.028673000335693,0.264064385535446,5096.593455429255,624.4132969681489,771.3664477966241,7.5001691061707305
PER,2011,0.181154222877887,0.170924028211297,9.81314524558188,0.268849729371307,397.771490653217,0.026635000705719,0.258982566373905,5803.070490652313,645.45393632842,888.3773157064354,7.273338081220528
